UNNAMED: 0,FECHA,EMISOR,VALOR,VALOR NOMINAL,PRECIO,NUMERO ACCIONES,VALOR EFECTIVO,PROCEDENCIA
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,5995.0,13189.0,BVG
,2026-02-12,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.37,1000.0,1370.0,BVQ
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.18,5653.0,12323.54,BVG
,2026-02-12,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,323.0,452.2,BVQ
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.19,7530.0,16490.7,BVG
,2026-02-12,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.41,750.0,1057.5,BVG
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.19,200.0,438.0,BVQ
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.19,200.0,438.0,BVQ
,2026-02-12,BRIKAPITAL SA,ACCIONES,1000.0,545.14,600.0,327084.0,BVG
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.19,200.0,438.0,BVQ
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.24,2000.0,4480.0,BVQ
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.18,4616.0,10062.88,BVQ
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,200.0,440.0,BVQ
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,200.0,440.0,BVQ
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,200.0,440.0,BVQ
,2026-02-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,179.0,393.8,BVQ
,2026-02-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,2.0,1952.0,3904.0,BVQ
,2026-02-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,1000.0,1970.0,BVQ
,2026-02-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,455.0,896.35,BVG
,2026-02-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,4545.0,8953.65,BVG
,2026-02-12,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,55.0,50.0,2750.0,BVQ
,2026-02-12,BANCO PICHINCHA C.A.,ACCIONES,100.0,116.0,3.0,348.0,BVQ
,2026-02-12,BANCO PICHINCHA C.A.,ACCIONES,100.0,116.0,2.0,232.0,BVQ
,2026-02-12,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.83,174.0,666.42,BVQ
,2026-02-12,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.7,20000.0,74000.0,BVQ
,2026-02-12,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,4000.0,15000.0,BVQ
,2026-02-12,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.83,785.0,3006.55,BVQ
,2026-02-12,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,10000.0,37500.0,BVQ
,2026-02-13,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,54.5,90.0,4905.0,BVQ
,2026-02-13,BANCO DEL AUSTRO,ACCIONES,1.0,0.5,8040.0,4020.0,BVG
,2026-02-13,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,55.0,5.0,275.0,BVG
,2026-02-13,HOLCIM ECUADOR S.A.,ACCIONES,3.0,45.0,50.0,2250.0,BVG
,2026-02-13,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,55.0,5.0,275.0,BVG
,2026-02-13,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,1500.0,5625.0,BVQ
,2026-02-13,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,1119.0,2204.43,BVQ
,2026-02-13,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,1500.0,5625.0,BVQ
,2026-02-13,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,3220.0,6343.4,BVQ
,2026-02-13,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.83,300.0,1149.0,BVQ
,2026-02-13,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,50.0,12.0,600.0,BVG
,2026-02-13,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,7500.0,28125.0,BVQ
,2026-02-13,BANCO PICHINCHA C.A.,ACCIONES,100.0,115.0,7.0,805.0,BVG
,2026-02-13,BANCO PICHINCHA C.A.,ACCIONES,100.0,104.0,769.0,79976.0,BVQ
,2026-02-13,BANCO PICHINCHA C.A.,ACCIONES,100.0,116.0,47.0,5452.0,BVQ
,2026-02-13,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.42,250.0,355.0,BVG
,2026-02-13,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,142.0,198.8,BVQ
,2026-02-13,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.32,743.0,980.76,BVQ
,2026-02-13,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.67,566.0,945.22,BVQ
,2026-02-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,5256.0,10354.32,BVQ
,2026-02-18,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,2.52,100.0,252.0,BVQ
,2026-02-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,91.0,179.27,BVQ
,2026-02-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,1307.0,2574.79,BVG
,2026-02-18,BANCO PICHINCHA C.A.,ACCIONES,100.0,114.4,13.0,1487.2,BVQ
,2026-02-18,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.71,19.0,70.49,BVQ
,2026-02-18,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.71,11.0,40.81,BVQ
,2026-02-18,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,45.0,168.75,BVQ
,2026-02-18,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,307.0,1151.25,BVQ
,2026-02-18,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,6455.0,24206.25,BVQ
,2026-02-18,BANCO DEL AUSTRO,ACCIONES,1.0,0.5,5061.0,2530.5,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.96,2977.0,5834.92,BVG
,2026-02-19,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,4000.0,15000.0,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.98,1700.0,3366.0,BVQ
,2026-02-19,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.75,10741.0,40278.75,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.98,510.0,1009.8,BVQ
,2026-02-19,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.83,50.0,191.5,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.98,151.0,298.98,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.98,783.0,1550.34,BVQ
,2026-02-19,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.36,20000.0,27200.0,BVG
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.98,220.0,435.6,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.96,592.0,1160.32,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,2511.0,4946.67,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.96,3328.0,6522.88,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,1118.0,2202.46,BVQ
,2026-02-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,1752.0,3451.44,BVQ
,2026-02-19,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,5000.0,3000.0,BVQ
,2026-02-19,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,49.0,204.0,9996.0,BVQ
,2026-02-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.18,600.0,1308.0,BVG
,2026-02-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.18,1244.0,2711.92,BVG
,2026-02-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.19,2470.0,5409.3,BVG
,2026-02-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,2100.0,4620.0,BVG
,2026-02-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.18,600.0,1308.0,BVQ
,2026-02-20,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.65,20000.0,33000.0,BVQ
,2026-02-20,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,53.0,33.0,1749.0,BVQ
,2026-02-20,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.7,2500.0,4250.0,BVQ
,2026-02-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,50000.0,98500.0,BVQ
,2026-02-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,2500.0,4925.0,BVQ
,2026-02-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,37208.0,73299.76,BVQ
,2026-02-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,12792.0,25200.24,BVQ
,2026-02-20,BANCO PICHINCHA C.A.,ACCIONES,100.0,116.0,5.0,580.0,BVQ
,2026-02-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,1000.0,1970.0,BVG
,2026-02-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,509.0,1002.73,BVG
,2026-02-20,BANCO DEL AUSTRO,ACCIONES,1.0,0.5,5000.0,2500.0,BVQ
,2026-02-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,757.0,1491.29,BVG
,2026-02-20,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.67,110.0,183.7,BVQ
,2026-02-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,2.0,880.0,1760.0,BVG
,2026-02-23,BANCO DEL AUSTRO,ACCIONES,1.0,0.5,10000.0,5000.0,BVQ
,2026-02-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,2.01,101.0,203.01,BVQ
,2026-02-23,HOLCIM ECUADOR S.A.,ACCIONES,3.0,45.0,10.0,450.0,BVQ
,2026-02-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.98,500.0,990.0,BVQ
,2026-02-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,23634.0,46558.98,BVQ
,2026-02-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,4095.0,8067.15,BVQ
,2026-02-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,2.0,1050.0,2100.0,BVQ
,2026-02-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.99,4925.0,9800.75,BVQ
,2026-02-23,BRIKAPITAL SA,ACCIONES,1000.0,500.0,600.0,300000.0,BVG
,2026-02-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.42,1725.0,2449.5,BVQ
,2026-02-23,INVERSANCARLOS,ACCIONES,1.0,2.95,836.0,2466.2,BVQ
,2026-02-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,107.0,149.8,BVQ
,2026-02-23,INVERSANCARLOS,ACCIONES,1.0,2.95,1700.0,5015.0,BVG
,2026-02-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,217.0,303.8,BVQ
,2026-02-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.98,198.0,392.04,BVQ
,2026-02-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,675.0,945.0,BVQ
,2026-02-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.99,102.0,202.98,BVG
,2026-02-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,2500.0,3500.0,BVQ
,2026-02-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,7825.0,10955.0,BVQ
,2026-02-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,25000.0,35000.0,BVG
,2026-02-24,INVERSANCARLOS,ACCIONES,1.0,2.95,111.0,327.45,BVG
,2026-02-24,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,2500.0,3500.0,BVG
,2026-02-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,24025.0,47329.25,BVQ
,2026-02-24,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,2500.0,3500.0,BVG
,2026-02-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.98,800.0,1584.0,BVQ
,2026-02-24,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.38,10145.0,14000.1,BVG
,2026-02-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.96,176.0,344.96,BVQ
,2026-02-24,INVERSANCARLOS,ACCIONES,1.0,2.95,850.0,2507.5,BVQ
,2026-02-24,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,704.0,985.6,BVQ
,2026-02-24,INVERSANCARLOS,ACCIONES,1.0,2.94,1700.0,4998.0,BVG
,2026-02-24,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.35,570.0,769.5,BVQ
,2026-02-24,INVERSANCARLOS,ACCIONES,1.0,2.94,1700.0,4998.0,BVG
,2026-02-24,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,6000.0,13200.0,BVG
,2026-02-24,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,3000.0,6600.0,BVQ
,2026-02-24,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.21,150.0,331.5,BVQ
,2026-02-24,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.21,83.0,183.43,BVQ
,2026-02-24,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,1000.0,2200.0,BVG
,2026-02-24,BANCO DEL AUSTRO,ACCIONES,1.0,0.5,9891.0,4945.5,BVQ
,2026-02-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,7586.0,14944.42,BVQ
,2026-02-24,BANCO DEL AUSTRO,ACCIONES,1.0,0.5,6502.0,3251.0,BVQ
,2026-02-24,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,54.0,373.0,20142.0,BVQ
,2026-02-24,BANCO PICHINCHA C.A.,ACCIONES,100.0,117.0,33.0,3861.0,BVQ
,2026-02-25,BANCO PICHINCHA C.A.,ACCIONES,100.0,117.0,100.0,11700.0,BVQ
,2026-02-25,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.67,5625.0,9393.75,BVQ
,2026-02-25,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.25,1500.0,3375.0,BVQ
,2026-02-25,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.25,1500.0,3375.0,BVQ
,2026-02-25,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,50.0,10.0,500.0,BVG
,2026-02-25,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,321.0,449.4,BVQ
,2026-02-25,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,50.0,49.0,2450.0,BVG
,2026-02-25,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,325.0,455.0,BVQ
,2026-02-25,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,50.0,1.0,50.0,BVG
,2026-02-25,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.38,7134.0,9844.92,BVQ
,2026-02-25,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,1500.0,2955.0,BVQ
,2026-02-25,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,704.0,985.6,BVQ
,2026-02-25,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,111.0,218.67,BVQ
,2026-02-25,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,3600.0,5040.0,BVQ
,2026-02-25,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,740.0,1457.8,BVQ
,2026-02-25,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.5,5000.0,7500.0,BVQ
,2026-02-25,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,19493.0,38401.21,BVQ
,2026-02-25,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,8000.0,15760.0,BVQ
,2026-02-25,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,2434.0,4794.98,BVG
,2026-02-26,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,675.0,945.0,BVQ
,2026-02-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,2842.0,5598.74,BVG
,2026-02-26,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.5,370.0,555.0,BVQ
,2026-02-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,428.0,843.16,BVQ
,2026-02-26,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.5,964.0,1446.0,BVQ
,2026-02-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,4409.0,8685.73,BVQ
,2026-02-26,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.5,478.0,717.0,BVQ
,2026-02-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,14586.0,28734.42,BVQ
,2026-02-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,21278.0,41917.66,BVQ
,2026-02-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,5135.0,10115.95,BVQ
,2026-02-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.98,995.0,1970.1,BVQ
,2026-02-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,3755.0,7397.35,BVQ
,2026-02-26,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,3680.0,7249.6,BVQ
,2026-02-26,INVERSANCARLOS,ACCIONES,1.0,2.94,300.0,882.0,BVG
,2026-02-26,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.25,420.0,945.0,BVQ
,2026-02-26,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.25,124.0,279.0,BVQ
,2026-02-26,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.25,522.0,1174.5,BVQ
,2026-02-26,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.21,500.0,1105.0,BVQ
,2026-02-26,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.2,8728.0,19201.6,BVG
,2026-02-26,HOLCIM ECUADOR S.A.,ACCIONES,3.0,45.0,10.0,450.0,BVQ
,2026-02-26,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.25,500.0,1125.0,BVG
,2026-02-27,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.22,1000.0,2220.0,BVG
,2026-02-27,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.25,1000.0,2250.0,BVQ
,2026-02-27,BANCO PICHINCHA C.A.,ACCIONES,100.0,117.0,254.0,29718.0,BVQ
,2026-02-27,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.22,858.0,1904.76,BVQ
,2026-02-27,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,2.22,1000.0,2220.0,BVQ
,2026-02-27,INVERSANCARLOS,ACCIONES,1.0,2.94,1600.0,4704.0,BVG
,2026-02-27,INVERSANCARLOS,ACCIONES,1.0,2.94,8400.0,24696.0,BVQ
,2026-02-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,2647.0,5214.59,BVQ
,2026-02-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,25000.0,35000.0,BVQ
,2026-02-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,900.0,1773.0,BVQ
,2026-02-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,4430.0,6202.0,BVQ
,2026-02-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.97,33200.0,65404.0,BVQ
,2026-02-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.49,26092.0,38877.08,BVQ
,2026-02-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.47,5000.0,7350.0,BVQ
,2026-02-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.5,16623.0,24934.5,BVQ
,2026-02-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.5,9221.0,13831.5,BVQ
,2026-02-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.4,300.0,420.0,BVG
